Account ID,Risk Score,Cluster,Risk Level
5894,3.39,2,Low
5895,6.77,3,Low
5896,12.02,2,Low
5897,63.27,1,Medium
5898,15.25,0,Low
5899,13.91,3,Low
5900,24.38,3,Low
5901,5.67,3,Low
5902,17.93,3,Low
5903,22.54,2,Low
5904,26.11,3,Low
5905,33.57,3,Low
5906,35.72,3,Low
5907,18.75,0,Low
5908,7.83,2,Low
5909,8.38,3,Low
5910,36.44,2,Low
5911,12.11,3,Low
5912,11.11,2,Low
5913,13.62,3,Low
5914,10.38,3,Low
5915,15.34,2,Low
5916,9.42,2,Low
5917,8.55,3,Low
5918,15.02,2,Low
5919,16.12,2,Low
5920,27.2,2,Low
5921,31.87,2,Low
5922,8.64,3,Low
5923,7.12,0,Low
5924,8.69,3,Low
5925,13.08,3,Low
5926,15.11,3,Low
5927,22.87,3,Low
5928,27.51,2,Low
5929,16.27,0,Low
5930,17.7,3,Low
5931,56.07,0,Medium
5932,17.01,0,Low
5933,14.18,0,Low
5934,8.37,3,Low
5935,3.61,3,Low
5936,5.63,3,Low
5937,24.86,3,Low
5938,8.29,3,Low
5939,2.42,3,Low
5940,28.01,2,Low
5941,8.5,2,Low
5942,35.15,2,Low
5943,8.36,3,Low
5944,13.63,2,Low
5945,7.33,3,Low
5946,3.04,3,Low
5947,18.37,3,Low
5948,14.24,3,Low
5949,35.75,3,Low
5950,17.67,0,Low
5951,9.44,2,Low
5952,6.08,3,Low
5953,27.38,2,Low
5954,7.22,3,Low
5955,32.2,0,Low
5956,3.7,3,Low
5957,19.8,3,Low
5958,14.81,0,Low
5959,14.1,0,Low
5960,9.64,0,Low
5961,21.43,2,Low
5962,3.76,3,Low
5963,12.63,2,Low
5964,18.68,2,Low
5965,4.33,3,Low
5966,16.87,0,Low
5967,9.37,2,Low
5968,9.64,2,Low
5969,16.57,2,Low
5970,47.66,1,Medium
5971,22.43,1,Low
5972,20.53,3,Low
5973,53.16,0,Medium
5974,35.64,2,Low
5975,31.34,3,Low
5976,3.65,2,Low
5977,12.03,2,Low
5978,7.43,3,Low
5979,2.2,3,Low
5980,9.31,0,Low
5981,4.6,3,Low
5982,10.87,2,Low
5983,29.52,3,Low
5984,3.69,3,Low
5985,12.34,3,Low
5986,14.12,2,Low
5987,20.04,2,Low
5988,16.8,2,Low
5989,14.33,2,Low
5990,15.71,2,Low
5991,21.67,2,Low
5992,10.56,3,Low
5993,9.77,3,Low
5994,16.6,2,Low
5995,9.94,2,Low
5996,21.11,2,Low
5997,32.05,3,Low
5998,28.84,0,Low
5999,7.35,3,Low
6000,32.17,2,Low
6001,7.05,2,Low
6002,14.77,2,Low
6003,7.66,2,Low
6004,10.54,3,Low
6005,12.14,0,Low
6006,6.8,3,Low
6007,35.82,0,Low
6008,6.53,3,Low
6009,21.53,3,Low
6010,29.79,3,Low
6011,7.08,2,Low
6012,9.46,2,Low
6013,10.48,3,Low
6014,17.85,1,Low
6015,6.02,3,Low
6016,25.69,0,Low
6017,7.83,0,Low
6018,11.15,3,Low
6019,30.24,3,Low
6020,13.63,2,Low
6021,9.54,3,Low
6022,3.88,2,Low
6023,13.0,2,Low
6024,20.85,2,Low
6025,10.73,2,Low
6026,7.72,2,Low
6027,6.41,3,Low
6028,24.36,2,Low
6029,10.27,2,Low
6030,7.54,3,Low
6031,17.78,3,Low
6032,5.63,3,Low
6033,91.37,4,High
6034,27.26,1,Low
6035,23.04,0,Low
6036,10.56,3,Low
6037,6.13,2,Low
6038,31.26,0,Low
6039,16.5,2,Low
6040,7.53,2,Low
6041,100.0,1,High
6042,73.18,1,High
6043,33.22,2,Low
6044,45.75,2,Medium
6045,12.64,3,Low
6046,12.99,1,Low
6047,52.31,1,Medium
6048,16.74,3,Low
6049,19.25,2,Low
6050,7.16,2,Low
6051,10.35,2,Low
6052,36.5,2,Low
6053,11.27,2,Low
6054,44.54,2,Medium
6055,76.13,2,High
6056,23.69,2,Low
6057,9.53,3,Low
6058,11.88,0,Low
6059,4.91,2,Low
6060,23.66,2,Low
6061,19.1,2,Low
6062,4.44,2,Low
6063,19.12,3,Low
6064,6.01,3,Low
6065,4.51,3,Low
6066,3.64,3,Low
6067,80.62,2,High
6068,79.57,2,High
6069,2.25,3,Low
6070,45.66,2,Medium
6071,5.16,2,Low
6072,8.2,3,Low
6073,6.79,2,Low
6074,4.08,2,Low
6075,3.66,2,Low
6076,37.33,2,Low
6077,39.22,0,Low
6078,4.47,3,Low
6079,25.51,2,Low
6080,24.75,2,Low
6081,1.74,3,Low
6082,12.26,3,Low
6083,4.99,2,Low
6084,22.46,2,Low
6085,16.74,2,Low
6086,21.85,3,Low
6087,24.51,0,Low
6088,74.97,1,High
6089,9.16,0,Low
6090,4.0,0,Low
6091,11.77,0,Low
6092,9.75,0,Low
6093,14.4,0,Low
6094,25.05,1,Low
6095,32.53,0,Low
6096,10.51,0,Low
6097,18.79,0,Low
6098,23.2,0,Low
6099,18.96,0,Low
6100,13.06,3,Low
6101,10.7,0,Low
6102,15.07,0,Low
6103,17.91,0,Low
6104,15.02,0,Low
6105,15.98,0,Low
6106,13.2,0,Low
6107,15.22,0,Low
6108,25.18,0,Low
6109,2.88,0,Low
6110,3.23,0,Low
6111,8.27,0,Low
6112,10.17,0,Low
6113,6.16,0,Low
6114,4.28,0,Low
6115,5.24,3,Low
6116,15.58,3,Low
6117,19.38,2,Low
6118,12.14,2,Low
6119,8.62,2,Low
6120,9.31,2,Low
6121,3.58,2,Low
6122,7.01,0,Low
6123,4.86,2,Low
6124,6.17,3,Low
6125,5.86,3,Low
6126,5.75,3,Low
6127,6.64,3,Low
6128,7.19,3,Low
6129,11.31,3,Low
6130,14.22,3,Low
6131,23.2,3,Low
6132,6.07,3,Low
6133,19.22,3,Low
6134,16.0,3,Low
6135,4.9,0,Low
6136,15.84,3,Low
6137,4.78,3,Low
6138,9.37,3,Low
6139,5.65,3,Low
6140,4.95,2,Low
6141,17.53,2,Low
6142,69.3,1,Medium
6143,8.89,3,Low
6144,17.22,3,Low
6145,27.58,0,Low
6146,10.11,3,Low
6147,30.05,1,Low
6148,21.09,2,Low
6149,14.39,3,Low
6150,13.03,2,Low
6151,7.21,3,Low
6152,16.99,2,Low
6153,8.01,3,Low
6154,10.07,2,Low
6155,10.49,2,Low
6156,9.68,2,Low
6157,7.14,3,Low
6158,8.67,3,Low
6159,9.22,2,Low
6160,2.88,3,Low
6161,47.4,3,Medium
6162,34.7,2,Low
6163,14.03,2,Low
6164,15.51,2,Low
6165,10.49,3,Low
6166,10.72,3,Low
6167,5.47,3,Low
6168,4.1,3,Low
6169,8.37,2,Low
6170,14.04,2,Low
6171,29.9,2,Low
6172,12.74,2,Low
6173,17.95,3,Low
6174,15.65,2,Low
6175,11.98,3,Low
6176,8.88,0,Low
6177,5.22,3,Low
6178,9.82,3,Low
6179,7.34,3,Low
6180,13.74,3,Low
6181,1.51,2,Low
6182,11.09,0,Low
6183,9.18,0,Low
6184,5.48,2,Low
6185,2.12,3,Low
6186,9.63,2,Low
6187,10.69,3,Low
6188,6.59,2,Low
6189,39.86,2,Low
6190,15.65,2,Low
6191,13.55,0,Low
6192,3.35,3,Low
6193,5.5,3,Low
6194,11.07,3,Low
6195,3.13,3,Low
6196,9.05,2,Low
6197,13.02,3,Low
6198,16.65,3,Low
6199,12.43,3,Low
6200,25.62,3,Low
6201,11.89,2,Low
6202,14.44,3,Low
6203,15.93,3,Low
6204,6.51,2,Low
6205,8.85,3,Low
6206,8.68,3,Low
6207,37.49,3,Low
6208,11.74,3,Low
6209,4.57,3,Low
6210,14.6,2,Low
6211,23.29,3,Low
6212,21.28,0,Low
6213,13.98,2,Low
6214,9.58,2,Low
6215,13.93,2,Low
6216,10.89,2,Low
6217,21.8,3,Low
6218,26.72,0,Low
6219,6.45,3,Low
6220,13.82,2,Low
6221,5.49,3,Low
6222,7.57,3,Low
6223,26.55,3,Low
6224,11.68,3,Low
6225,7.14,3,Low
6226,20.26,3,Low
6227,14.27,2,Low
6228,14.72,2,Low
6229,16.56,0,Low
6230,17.41,3,Low
6231,11.25,3,Low
6232,13.93,3,Low
6233,6.02,3,Low
6234,21.24,3,Low
6235,10.78,3,Low
6236,18.51,2,Low
6237,7.52,2,Low
6238,10.12,3,Low
6239,12.94,2,Low
6240,7.47,2,Low
6241,7.38,2,Low
6242,16.11,2,Low
6243,48.91,3,Medium
6244,81.76,2,High
6245,15.31,2,Low
6246,21.05,2,Low
6247,8.45,2,Low
6248,7.19,3,Low
6249,8.1,3,Low
6250,13.54,2,Low
6251,7.3,3,Low
6252,68.84,2,Medium
6253,36.52,0,Low
6254,9.56,2,Low
6255,12.46,3,Low
6256,13.9,3,Low
6257,18.67,3,Low
6258,8.23,2,Low
6259,47.79,1,Medium
6260,24.19,3,Low
6261,49.54,2,Medium
6262,10.91,3,Low
6263,2.73,3,Low
6264,12.49,2,Low
6265,33.78,3,Low
6266,12.59,2,Low
6267,12.74,2,Low
6268,19.57,2,Low
6269,9.45,0,Low
6270,11.98,3,Low
6271,14.26,2,Low
6272,12.96,3,Low
6273,6.29,3,Low
6274,17.26,2,Low
6275,8.03,3,Low
6276,6.34,2,Low
6277,4.51,3,Low
6278,10.0,2,Low
6279,5.81,0,Low
6280,3.67,3,Low
6281,71.79,2,High
6282,14.17,3,Low
6283,13.19,3,Low
6284,40.54,0,Medium
6285,24.62,3,Low
6286,7.54,3,Low
6287,9.08,3,Low
6288,13.96,3,Low
6289,8.58,2,Low
6290,12.17,3,Low
6291,6.52,2,Low
6292,7.95,3,Low
6293,23.99,3,Low
6294,46.96,2,Medium
6295,14.02,2,Low
6296,6.31,3,Low
6297,3.93,3,Low
6298,43.4,4,Medium
6299,5.45,3,Low
6300,13.09,2,Low
6301,16.33,2,Low
6302,6.04,0,Low
6303,6.67,0,Low
6304,23.38,0,Low
6305,14.65,0,Low
6306,7.16,0,Low
6307,7.56,2,Low
6308,23.18,2,Low
6309,29.26,2,Low
6310,19.77,2,Low
6311,24.67,2,Low
6312,16.1,2,Low
6313,10.09,2,Low
6314,5.29,2,Low
6315,15.67,2,Low
6316,13.18,3,Low
6317,20.39,2,Low
6318,20.03,2,Low
6319,3.54,2,Low
6320,11.39,2,Low
6321,4.08,3,Low
6322,32.52,0,Low
6323,19.77,3,Low
6324,24.21,2,Low
6325,7.11,2,Low
6326,4.45,2,Low
6327,15.31,3,Low
6328,11.75,3,Low
6329,7.51,3,Low
6330,13.46,3,Low
6331,6.12,2,Low
6332,23.33,3,Low
6333,10.02,2,Low
6334,9.05,3,Low
6335,10.59,2,Low
6336,17.05,3,Low
6337,11.44,3,Low
6338,12.02,3,Low
6339,25.76,1,Low
6340,54.3,1,Medium
6341,30.09,3,Low
6342,6.1,3,Low
6343,8.94,2,Low
6344,6.97,3,Low
6345,1.95,3,Low
6346,39.48,0,Low
6347,5.76,2,Low
6348,6.09,0,Low
6349,7.86,2,Low
6350,14.67,2,Low
6351,8.54,2,Low
6352,12.26,3,Low
6353,9.91,3,Low
6354,11.33,2,Low
6355,12.99,3,Low
6356,23.31,3,Low
6357,18.74,2,Low
6358,3.61,3,Low
6359,11.98,2,Low
6360,18.63,3,Low
6361,17.48,2,Low
6362,6.42,3,Low
6363,7.34,2,Low
6364,17.45,3,Low
6365,20.2,3,Low
6366,19.19,3,Low
6367,16.11,3,Low
6368,10.54,3,Low
6369,6.9,3,Low
6370,2.23,3,Low
6371,14.58,2,Low
6372,8.94,2,Low
6373,15.01,2,Low
6374,45.34,0,Medium
6375,36.83,1,Low
6376,22.02,2,Low
6377,24.33,3,Low
6378,19.27,3,Low
6379,11.41,3,Low
6380,5.56,2,Low
6381,24.79,2,Low
6382,7.29,2,Low
6383,21.46,2,Low
6384,7.83,2,Low
6385,30.5,2,Low
6386,24.36,3,Low
6387,15.91,3,Low
6388,22.2,2,Low
6389,47.9,2,Medium
6390,17.17,2,Low
6391,17.53,2,Low
6392,12.51,2,Low
6393,5.77,3,Low
6394,12.32,3,Low
6395,10.28,3,Low
6396,6.48,2,Low
6397,5.69,3,Low
6398,12.89,3,Low
6399,8.43,2,Low
6400,8.54,3,Low
6401,10.66,3,Low
6402,9.25,3,Low
6403,13.7,3,Low
6404,27.76,2,Low
6405,28.95,2,Low
6406,2.07,3,Low
6407,29.8,1,Low
6408,12.64,1,Low
6409,19.29,2,Low
6410,32.27,2,Low
6411,10.55,2,Low
6412,11.34,2,Low
6413,29.4,0,Low
6414,10.99,2,Low
6415,2.63,3,Low
6416,52.52,2,Medium
6417,18.84,3,Low
6418,6.93,3,Low
6419,7.7,3,Low
6420,26.06,2,Low
6421,16.05,2,Low
6422,18.25,2,Low
6423,20.58,2,Low
6424,6.72,2,Low
6425,6.41,0,Low
6426,8.24,0,Low
6427,8.27,2,Low
6428,13.51,3,Low
6429,17.04,3,Low
6430,16.6,2,Low
6431,12.74,2,Low
6432,18.91,2,Low
6433,28.49,1,Low
6434,20.56,3,Low
6435,12.14,0,Low
6436,17.79,2,Low
6437,7.23,2,Low
6438,29.34,2,Low
6439,10.33,0,Low
6440,13.21,2,Low
6441,17.72,2,Low
6442,12.2,0,Low
6443,9.9,3,Low
6444,3.35,3,Low
6445,4.58,3,Low
6446,7.18,2,Low
6447,4.15,3,Low
6448,11.36,2,Low
6449,5.17,2,Low
6450,27.89,2,Low
6451,7.87,2,Low
6452,26.15,2,Low
6453,4.36,3,Low
6454,6.68,2,Low
6455,10.69,2,Low
6456,6.4,3,Low
6457,5.56,2,Low
6458,9.02,3,Low
6459,9.94,3,Low
6460,10.46,3,Low
6461,4.34,2,Low
6462,7.25,3,Low
6463,3.96,3,Low
6464,14.06,2,Low
6465,8.27,2,Low
6466,30.65,2,Low
6467,13.73,2,Low
6468,4.18,3,Low
6469,3.57,3,Low
6470,16.16,2,Low
6471,10.98,2,Low
6472,9.84,2,Low
6473,5.03,2,Low
6474,30.78,3,Low
6475,1.69,3,Low
6476,6.21,3,Low
6477,6.93,3,Low
6478,33.87,0,Low
6479,18.26,2,Low
6480,6.89,2,Low
6481,13.67,3,Low
6482,6.35,3,Low
6483,5.1,2,Low
6484,10.23,2,Low
6485,6.75,3,Low
6486,21.14,1,Low
6487,10.03,3,Low
6488,19.5,3,Low
6489,4.57,3,Low
6490,29.66,3,Low
6491,16.91,3,Low
6492,9.47,2,Low
6493,10.37,3,Low
6494,51.36,2,Medium
6495,9.03,3,Low
6496,5.93,3,Low
6497,9.17,3,Low
6498,3.61,3,Low
6499,16.01,1,Low
6500,9.05,0,Low
6501,9.35,3,Low
6502,14.21,2,Low
6503,7.83,3,Low
6504,14.78,3,Low
6505,3.79,2,Low
6506,5.17,2,Low
6507,44.69,1,Medium
6508,61.75,1,Medium
6509,54.15,1,Medium
6510,51.69,1,Medium
6511,5.89,3,Low
6512,7.75,3,Low
6513,7.93,3,Low
6514,9.13,3,Low
6515,37.12,3,Low
6516,26.32,3,Low
6517,7.14,3,Low
6518,6.19,2,Low
6519,31.45,2,Low
6520,15.85,3,Low
6521,18.53,2,Low
6522,4.84,3,Low
6523,19.14,3,Low
6524,23.3,1,Low
6525,10.99,1,Low
6526,18.07,3,Low
6527,17.82,2,Low
6528,8.1,3,Low
6529,5.86,3,Low
6530,18.34,2,Low
6531,13.14,3,Low
6532,8.41,3,Low
6533,31.34,3,Low
6534,10.95,2,Low
6535,3.32,3,Low
6536,25.78,2,Low
6537,4.79,2,Low
6538,8.11,2,Low
6539,2.48,2,Low
6540,46.72,2,Medium
6541,51.86,2,Medium
6542,47.3,2,Medium
6543,7.21,2,Low
6544,5.83,2,Low
6545,8.21,2,Low
6546,6.82,2,Low
6547,6.62,3,Low
6548,26.48,3,Low
6549,15.55,2,Low
6550,12.19,3,Low
6551,8.92,3,Low
6552,39.08,3,Low
6553,17.31,0,Low
6554,58.98,3,Medium
6555,9.26,3,Low
6556,5.59,2,Low
6557,9.86,2,Low
6558,91.66,3,High
6559,9.61,3,Low
6560,10.79,3,Low
6561,22.3,3,Low
6562,9.45,2,Low
6563,11.25,2,Low
6564,5.68,3,Low
6565,4.78,3,Low
6566,5.02,2,Low
6567,16.47,1,Low
6568,14.75,3,Low
6569,6.5,2,Low
6570,14.32,2,Low
6571,11.42,3,Low
6572,5.64,3,Low
6573,9.36,3,Low
6574,34.98,2,Low
6575,3.76,3,Low
6576,8.59,2,Low
6577,3.94,3,Low
6578,11.56,2,Low
6579,25.37,2,Low
6580,6.16,3,Low
6581,13.76,2,Low
6582,16.07,3,Low
6583,3.33,2,Low
6584,8.71,2,Low
6585,10.53,3,Low
6586,10.56,0,Low
6587,12.19,3,Low
6588,5.8,2,Low
6589,17.89,3,Low
6590,7.79,3,Low
6591,8.49,3,Low
6592,91.79,6,High
6593,7.98,2,Low
6594,7.32,3,Low
6595,10.19,3,Low
6596,10.98,3,Low
6597,24.61,3,Low
6598,45.41,3,Medium
6599,39.35,3,Low
6600,27.05,3,Low
6601,24.09,3,Low
6602,31.33,3,Low
6603,56.45,1,Medium
6604,21.66,1,Low
6605,21.89,1,Low
6606,42.14,1,Medium
6607,6.09,3,Low
6608,17.65,1,Low
6609,14.94,1,Low
6610,1.71,3,Low
6611,11.5,3,Low
6612,12.77,3,Low
6613,17.14,1,Low
6614,12.43,2,Low
6615,16.39,3,Low
6616,11.55,3,Low
6617,20.74,3,Low
6618,11.87,3,Low
6619,2.4,3,Low
6620,24.49,3,Low
6621,6.01,3,Low
6622,5.21,3,Low
6623,6.92,0,Low
6624,6.2,3,Low
6625,7.96,0,Low
6626,10.77,2,Low
6627,16.84,0,Low
6628,7.0,3,Low
6629,15.36,3,Low
6630,14.7,3,Low
6631,14.32,3,Low
6632,11.12,3,Low
6633,15.27,3,Low
6634,7.27,3,Low
6635,4.54,3,Low
6636,3.92,3,Low
6637,11.89,3,Low
6638,20.62,2,Low
6639,3.34,2,Low
6640,6.32,2,Low
6641,11.14,2,Low
6642,5.85,0,Low
6643,9.55,2,Low
6644,14.54,0,Low
6645,13.44,0,Low
6646,12.95,0,Low
6647,33.38,2,Low
6648,14.8,0,Low
6649,48.53,0,Medium
6650,13.04,2,Low
6651,10.28,2,Low
6652,14.63,0,Low
6653,6.53,2,Low
6654,10.84,2,Low
6655,16.28,2,Low
6656,11.96,0,Low
6657,31.87,0,Low
6658,19.28,3,Low
6659,9.07,2,Low
6660,11.44,3,Low
6661,35.66,3,Low
6662,9.63,2,Low
6663,28.72,1,Low
6664,93.83,4,High
6665,90.05,4,High
6666,16.0,2,Low
6667,9.29,3,Low
6668,22.36,2,Low
6669,9.32,2,Low
6670,10.97,2,Low
6671,58.53,0,Medium
6672,29.58,0,Low
6673,11.78,2,Low
6674,57.42,7,Medium
6675,13.09,2,Low
6676,4.5,3,Low
6677,10.46,3,Low
6678,12.79,3,Low
6679,12.01,3,Low
6680,11.6,3,Low
6681,7.29,0,Low
6682,18.91,2,Low
6683,10.33,3,Low
6684,19.95,3,Low
6685,11.47,2,Low
6686,35.8,2,Low
6687,46.07,2,Medium
6688,17.94,3,Low
6689,15.38,2,Low
6690,15.63,2,Low
6691,15.87,2,Low
6692,7.54,3,Low
6693,12.89,2,Low
6694,23.81,2,Low
6695,18.75,3,Low
6696,12.07,2,Low
6697,25.19,3,Low
6698,18.7,3,Low
6699,9.18,3,Low
6700,22.0,2,Low
6701,20.58,1,Low
6702,19.85,3,Low
6703,19.84,2,Low
6704,10.85,3,Low
6705,27.14,2,Low
6706,14.44,2,Low
6707,19.47,3,Low
6708,13.37,2,Low
6709,6.95,2,Low
6710,7.68,3,Low
6711,11.94,2,Low
6712,10.65,2,Low
6713,4.56,3,Low
6714,7.88,2,Low
6715,14.29,3,Low
6716,24.13,3,Low
6717,15.2,3,Low
6718,24.4,2,Low
6719,22.39,2,Low
6720,47.22,2,Medium
6721,32.35,2,Low
6722,13.49,2,Low
6723,42.56,2,Medium
6724,4.04,3,Low
6725,22.79,2,Low
6726,7.44,3,Low
6727,4.19,3,Low
6728,14.72,2,Low
6729,30.07,3,Low
6730,14.29,2,Low
6731,18.82,2,Low
6732,21.0,3,Low
6733,16.3,2,Low
6734,18.01,3,Low
6735,12.16,3,Low
6736,8.81,2,Low
6737,23.63,3,Low
6738,47.6,0,Medium
6739,17.03,3,Low
6740,12.1,3,Low
6741,13.28,3,Low
6742,13.26,0,Low
6743,33.77,1,Low
6744,7.7,2,Low
6745,10.2,0,Low
6746,5.68,2,Low
6747,22.22,2,Low
6748,23.29,3,Low
6749,19.57,2,Low
6750,14.15,2,Low
6751,10.78,2,Low
6752,6.08,3,Low
6753,37.38,3,Low
6754,17.56,3,Low
6755,8.13,2,Low
6756,7.94,3,Low
6757,10.7,3,Low
6758,6.52,3,Low
6759,38.02,3,Low
6760,54.06,2,Medium
6761,10.04,2,Low
6762,8.11,3,Low
6763,10.9,3,Low
6764,9.31,3,Low
6765,85.41,1,High
6766,10.04,3,Low
6767,14.82,3,Low
6768,11.17,2,Low
6769,12.24,3,Low
6770,15.55,3,Low
6771,47.3,5,Medium
6772,72.34,5,High
6773,8.94,3,Low
6774,34.39,2,Low
6775,59.24,2,Medium
6776,22.9,2,Low
6777,41.99,2,Medium
6778,46.84,3,Medium
6779,9.97,3,Low
6780,9.41,2,Low
6781,9.36,0,Low
6782,39.5,0,Low
6783,12.55,3,Low
6784,6.35,2,Low
6785,22.34,3,Low
6786,12.41,3,Low
6787,26.57,3,Low
6788,12.66,2,Low
6789,12.75,2,Low
6790,34.27,2,Low
6791,8.17,3,Low
6792,10.09,3,Low
6793,37.37,2,Low
6794,25.29,2,Low
6795,19.17,2,Low
6796,40.09,2,Medium
6797,14.25,2,Low
6798,18.35,2,Low
6799,20.84,2,Low
6800,11.52,3,Low
6801,4.71,3,Low
6802,14.14,2,Low
6803,5.99,3,Low
6804,7.21,3,Low
6805,2.06,3,Low
6806,20.28,2,Low
6807,6.18,2,Low
6808,14.57,2,Low
6809,11.98,3,Low
6810,7.01,3,Low
6811,10.64,2,Low
6812,6.89,3,Low
6813,12.85,3,Low
6814,5.25,2,Low
6815,7.31,2,Low
6816,4.6,3,Low
6817,24.42,2,Low
6818,13.79,2,Low
6819,6.8,3,Low
6820,12.21,2,Low
6821,15.39,2,Low
6822,14.69,3,Low
6823,7.97,3,Low
6824,51.89,6,Medium
6825,59.65,6,Medium
6826,8.47,2,Low
6827,9.46,2,Low
6828,9.76,3,Low
6829,13.83,3,Low
6830,12.16,3,Low
6831,9.92,3,Low
6832,22.73,3,Low
6833,14.07,3,Low
6834,6.74,3,Low
6835,7.35,3,Low
6836,19.13,3,Low
6837,17.34,3,Low
6838,15.63,3,Low
6839,41.97,2,Medium
6840,6.7,3,Low
6841,14.48,3,Low
6842,23.12,3,Low
6843,29.88,3,Low
6844,26.01,3,Low
6845,5.33,3,Low
6846,5.4,3,Low
6847,11.72,3,Low
6848,12.42,3,Low
6849,8.44,3,Low
6850,29.55,3,Low
6851,10.77,0,Low
6852,16.99,0,Low
6853,6.1,3,Low
6854,6.22,2,Low
6855,13.4,2,Low
6856,6.98,2,Low
6857,9.3,3,Low
6858,24.75,3,Low
6859,13.31,3,Low
6860,21.25,0,Low
6861,5.48,3,Low
6862,15.41,3,Low
6863,69.2,2,Medium
6864,13.41,0,Low
6865,19.6,3,Low
6866,32.62,3,Low
6867,25.96,2,Low
6868,15.2,3,Low
6869,3.69,3,Low
6870,3.37,3,Low
6871,11.16,3,Low
6872,10.54,2,Low
6873,6.56,2,Low
6874,4.23,3,Low
6875,8.71,2,Low
6876,10.48,2,Low
6877,8.91,3,Low
6878,40.21,3,Medium
6879,22.16,2,Low
6880,35.29,0,Low
6881,10.37,3,Low
6882,30.47,3,Low
6883,9.56,3,Low
6884,24.32,2,Low
6885,3.8,3,Low
6886,4.27,3,Low
6887,10.14,3,Low
6888,16.18,3,Low
6889,51.04,3,Medium
6890,14.96,3,Low
6891,2.87,3,Low
6892,9.86,3,Low
6893,7.08,0,Low
6894,24.41,2,Low
6895,18.19,2,Low
6896,6.72,3,Low
6897,10.51,3,Low
6898,21.07,0,Low
6899,13.22,0,Low
6900,18.11,2,Low
6901,10.78,0,Low
6902,33.16,2,Low
6903,13.92,0,Low
6904,6.53,2,Low
6905,4.31,3,Low
6906,8.87,3,Low
6907,12.64,3,Low
6908,13.16,3,Low
6909,4.5,2,Low
6910,16.14,2,Low
6911,10.71,2,Low
6912,6.7,2,Low
6913,6.04,3,Low
6914,9.92,2,Low
6915,17.34,2,Low
6916,2.35,3,Low
6917,4.87,3,Low
6918,3.48,3,Low
6919,6.71,2,Low
6920,18.71,2,Low
6921,9.21,3,Low
6922,7.68,2,Low
6923,11.85,2,Low
6924,1.81,3,Low
6925,9.7,2,Low
6926,10.65,3,Low
6927,15.69,2,Low
6928,41.05,2,Medium
6929,7.5,2,Low
6930,43.58,0,Medium
6931,10.72,2,Low
6932,16.07,3,Low
6933,24.24,3,Low
6934,7.81,3,Low
6935,6.75,2,Low
6936,17.17,3,Low
6937,15.77,2,Low
6938,24.13,3,Low
6939,9.73,3,Low
6940,28.69,2,Low
6941,18.79,3,Low
6942,20.06,3,Low
6943,4.97,3,Low
6944,10.06,3,Low
6945,4.51,3,Low
6946,13.96,2,Low
6947,13.37,0,Low
6948,5.74,3,Low
6949,12.65,3,Low
6950,4.86,0,Low
6951,15.98,1,Low
6952,16.05,3,Low
6953,22.95,0,Low
6954,26.12,3,Low
6955,49.51,2,Medium
6956,18.37,3,Low
6957,53.26,3,Medium
6958,12.83,2,Low
6959,9.6,3,Low
6960,9.96,3,Low
6961,19.82,2,Low
6962,39.98,2,Low
6963,27.85,2,Low
6964,9.64,3,Low
6965,10.24,3,Low
6966,8.63,3,Low
6967,33.29,0,Low
6968,16.89,3,Low
6969,7.63,3,Low
6970,8.91,3,Low
6971,5.97,2,Low
6972,22.54,3,Low
6973,32.47,3,Low
6974,13.83,3,Low
6975,12.3,2,Low
6976,19.13,2,Low
6977,13.93,2,Low
6978,10.35,3,Low
6979,20.95,3,Low
6980,7.23,0,Low
6981,17.16,2,Low
6982,18.04,2,Low
6983,12.27,3,Low
6984,4.53,3,Low
6985,8.47,3,Low
6986,29.93,2,Low
6987,10.83,3,Low
6988,32.6,3,Low
6989,57.76,0,Medium
6990,8.34,2,Low
6991,28.99,3,Low
6992,36.02,3,Low
6993,64.32,1,Medium
6994,31.3,0,Low
6995,28.1,2,Low
6996,38.11,1,Low
6997,13.9,2,Low
6998,7.19,3,Low
6999,16.81,2,Low
7000,8.14,3,Low
7001,7.53,3,Low
7002,25.04,2,Low
7003,6.4,2,Low
7004,54.79,2,Medium
7005,18.94,3,Low
7006,9.45,3,Low
7007,10.11,2,Low
7008,5.12,3,Low
7009,7.7,2,Low
7010,10.09,3,Low
7011,3.36,2,Low
7012,11.21,2,Low
7013,4.72,2,Low
7014,4.41,2,Low
7015,10.88,2,Low
7016,7.2,0,Low
7017,10.14,3,Low
7018,5.87,3,Low
7019,7.4,3,Low
7020,20.42,3,Low
7021,8.6,3,Low
7022,7.69,3,Low
7023,28.86,2,Low
7024,18.06,3,Low
7025,9.89,3,Low
7026,27.18,3,Low
7027,15.54,2,Low
7028,15.55,3,Low
7029,12.22,2,Low
7030,12.08,3,Low
7031,8.52,3,Low
7032,26.07,3,Low
7033,10.96,3,Low
7034,19.66,2,Low
7035,10.48,2,Low
7036,10.18,2,Low
7037,5.68,2,Low
7038,11.07,2,Low
7039,6.9,3,Low
7040,9.71,3,Low
7041,15.84,3,Low
7042,7.09,3,Low
7043,33.51,2,Low
7044,42.63,2,Medium
7045,22.42,0,Low
7046,78.5,1,High
7047,71.84,1,High
7048,69.18,1,Medium
7049,69.69,1,Medium
7050,42.31,1,Medium
7051,9.78,2,Low
7052,13.28,2,Low
7053,9.2,3,Low
7054,12.81,3,Low
